state_code,County,order_date,phone,order_id,name
CO,Miami-Dade,2021-01-27 19:54:35,861-362-1629,5ec43dee-6ac8-4628-b93a-a4bdcd9a9a60,Jane Hughes
CA,Dallas,2024-08-27 03:11:10,333-756-6093,a0ba63f8-baed-4f77-aa28-2871f4ff5f89,Cameron Baker
WA,Los Angeles,2023-03-13 08:50:36,827-339-9489,6b513c49-43e0-41bc-aa55-49d91f580f5d,Alex Johnson
NV,Maricopa,2021-07-26 21:43:17,604-234-8363,8895c48d-e226-4a5a-ad9e-9b6fec21d866,Jane Clark
MA,Dallas,2020-03-21 19:44:14,406-250-6952,31e02f4c-a4a2-4d4f-8c26-4bb91c03f181,Jessie King
MA,Cook,2020-01-29 17:59:25,609-998-4492,7b07a485-dc4a-4695-aca4-652fb5525797,Cameron Adams
CO,San Diego,2023-04-26 02:42:59,372-380-5751,f7079982-6368-4926-963e-90528c0d12a1,Cameron Adams
CA,San Diego,2023-01-31 09:41:31,212-859-7434,6b5dc313-2c2e-4cfc-a117-b55a8ccca054,Jordan Johnson
MA,Cook,2023-12-29 11:27:52,767-735-7105,7007935b-7afb-4c1c-9420-119305e77f00,Chris Adams
CA,King,2021-06-24 00:42:10,975-210-9849,d403581b-11d0-4ba1-b880-f209d2de7750,Morgan Adams
CA,San Diego,2023-06-08 08:12:08,876-276-3604,7ffc86c3-fce2-4c00-9adf-54eb0e2b0779,Alex Ibarra
MA,Cook,2022-09-16 18:38:14,411-582-3634,99c24cee-3073-4df6-8d87-13c8a190826e,Cameron Johnson
GA,Maricopa,2020-02-05 09:54:55,797-935-3354,169162c0-60fb-49bf-931d-522f790de572,Jane Hughes
NY,Maricopa,2020-11-12 20:08:08,990-964-4531,8095cdc1-7983-43e2-bbf4-d4cb3a3579f7,Jane Clark
NV,Los Angeles,2022-11-22 13:09:12,208-823-4179,864b9b5c-8416-40ee-831e-bd63d75ec474,Alex Ibarra
NY,Maricopa,2022-01-18 02:42:59,664-416-4430,807e0cd2-5e09-4224-b10f-feebeee88d51,John Johnson
CA,San Bernardino,2023-06-30 06:48:50,699-617-3025,ae349c36-1667-4fa1-be62-1f2b4bfee3d9,John King
FL,Cuyahoga,2021-07-16 13:54:37,640-408-4025,d64a2ffe-65bc-4091-bb7c-06e51190b96e,Emily Johnson
WA,Maricopa,2024-05-30 16:24:09,347-835-2607,e604628e-45e4-445b-a878-7f14272feec5,Morgan Foster
MA,King,2021-10-16 09:41:10,585-694-3354,ce1b84f9-1431-4bbb-a057-6d6cb5a20221,Jane Adams
CO,Maricopa,2024-06-03 10:30:38,371-748-8468,b2f5b0e6-4dbe-40bd-8d54-43f16d2eb6cc,Chris Hughes
CA,Dallas,2024-07-12 08:33:04,855-545-4353,71504c75-ae2a-4793-a813-95f836286dbf,Emily Adams
WA,Los Angeles,2020-02-13 14:06:43,451-223-3680,497a93df-124c-4a21-997e-2a1860907307,Jessie King
NY,Cook,2021-08-09 08:49:21,469-942-9653,04824ab8-8294-48b0-82d9-4ddb2690c9b8,Cameron Johnson
NV,King,2022-05-16 13:05:46,756-665-4143,2364e375-725b-4301-910b-3de66886c31d,Jessie Baker
NY,Cuyahoga,2022-02-08 04:30:32,743-467-8641,0b2a4e9f-fc86-4f63-8cee-7e7b8738811f,Alex Foster
WA,Dallas,2023-01-01 02:13:59,510-419-6291,4fa0c71c-2448-4488-9c0f-bbff5f87fb8a,Cameron Foster
FL,Harris,2021-01-04 04:18:55,855-205-6318,db6015f5-317c-410a-98d1-2245f956fb03,Jessie Evans
NY,King,2021-01-25 22:28:37,480-590-7017,aa4cbb12-ead9-4516-8b1d-9ea48b68a270,Cameron Adams
FL,Harris,2024-07-11 13:50:58,370-440-8258,1d626901-1957-46f2-8b93-3d0ca7c98798,Chris Gomez
MA,Cook,2020-05-24 11:35:49,203-996-8289,cb86bc47-d495-4689-b71c-58caf1d97fc7,Emily Clark
NY,Miami-Dade,2024-03-31 04:55:00,774-567-8471,acf9ef09-d681-4e67-b5f1-7ce417b8b464,Jordan Gomez
NY,Cuyahoga,2024-10-28 03:39:00,396-253-9810,4f43df54-c958-4d0e-ad1c-f7745ff07e7f,John Johnson
GA,San Bernardino,2024-10-26 21:12:34,261-665-6987,7f9ce031-2894-4db5-b2ae-651b23524955,Chris Evans
GA,San Bernardino,2020-12-19 08:20:40,362-454-8907,685b1101-3ea5-4781-a593-a6051409992b,Morgan Gomez
CO,Dallas,2021-11-13 01:54:56,698-892-6247,4dc92332-c87d-42a2-8c4f-53d39e0dc772,Morgan Baker
FL,Cuyahoga,2020-03-09 12:04:49,228-679-6284,3322ca99-39f7-48cf-a03f-db6bd56441b4,John Gomez
CA,Miami-Dade,2022-12-27 10:00:43,462-395-8633,033d95a8-7e2d-4dcf-9701-6180e227dbae,Taylor King
NV,San Diego,2023-04-18 18:17:41,739-848-3353,840d2d86-c7a2-4832-a43c-a794ff58062c,Emily King
FL,San Bernardino,2023-11-23 11:32:02,982-232-4295,a2cdb73a-71c6-4eaf-8b94-adec7daa8b53,Jessie Johnson
CA,King,2021-02-03 03:47:55,595-220-4148,fc05fe2d-2b44-45ff-8fa6-6ac5bbc9a22e,Alex Clark
CO,San Bernardino,2021-03-13 04:54:45,793-878-4523,7b22701a-b93f-4ace-9efb-7eb1f05f82a4,Jessie Johnson
CA,Cook,2020-10-12 20:47:59,315-699-5069,4a7e57c9-5fda-4fdc-a020-4286eb134373,Morgan Ibarra
WA,Dallas,2021-11-06 14:27:14,800-540-3778,997086c0-da3e-45ba-87fc-2a4ea55c7420,Cameron Evans
TX,Cuyahoga,2022-02-14 14:17:22,279-622-2515,22243085-8edf-4aa6-bb33-7b94cf2c05ff,Jessie King
CO,Los Angeles,2024-03-26 14:49:35,293-896-4865,1440f70a-2536-4a8b-9e5e-5f98c36bbd97,John Ibarra
TX,King,2023-12-16 19:53:54,409-395-1928,ec3a5c79-d551-4088-951d-1e68116ebedf,Chris Evans
FL,Cook,2023-02-25 18:33:45,677-642-4446,2803036f-e1a7-498a-8adb-ea8785019360,Jordan King
NY,Los Angeles,2023-11-16 03:48:59,346-744-8982,59868145-4e62-4d44-9d23-9e839a443e95,Taylor Hughes
FL,San Bernardino,2024-04-27 16:23:57,241-743-6552,a29e4476-dd8e-4043-abc8-90c76979cb9b,Taylor Evans
CA,Cook,2022-07-22 04:31:54,452-968-5292,c95c34f2-f999-4441-8cfa-f80fea374175,John Baker
NY,Cook,2024-01-09 00:54:45,712-227-4954,a6765a27-36ee-4c55-9274-e7819b6c3d4b,Cameron Baker
NV,Miami-Dade,2023-06-08 09:42:44,866-818-7198,7a8374a7-4ec9-47e6-9481-e3f9c688f85b,Chris Evans
MA,San Bernardino,2021-11-15 20:57:41,535-383-9563,b4060d0d-9864-4129-9dd0-f5c348e3c371,Morgan Baker
CO,Harris,2020-06-08 03:31:52,742-626-1310,172069ba-4609-4528-8158-0f1874631404,Chris Ibarra
CA,King,2024-10-25 08:57:47,663-261-9680,af26c502-c968-45dd-bd9b-18f35e79d104,Cameron Clark
CO,San Diego,2020-05-24 06:07:50,632-775-5921,c55f778d-13a3-4421-a347-32802a6b3fb2,Alex Evans
GA,Harris,2021-02-15 10:19:24,240-574-1628,5309c7de-bb35-4dee-9a7f-47cf69f61fff,Chris Hughes
CA,San Bernardino,2020-07-22 02:35:35,662-439-6131,bd303793-fc26-4bc4-9fd3-691ecd8df5cb,Cameron Evans
NY,Cook,2023-09-05 21:05:31,355-758-3345,e4835b08-9c7e-4b3e-a7bf-1e9eb16bf135,Jane King
TX,Dallas,2021-02-09 22:54:57,928-381-7830,4cd9914e-760c-478f-806e-d239b11c6b8e,Jordan Baker
NV,King,2021-08-24 18:55:55,790-507-2069,cf0b35c0-1589-4360-861a-a0e6320a1100,Alex Ibarra
OR,Harris,2020-03-15 22:00:23,483-752-7879,6b4272d3-3c32-46ab-a7c5-32879b24e041,Jane Ibarra
OR,Dallas,2021-06-22 08:15:29,654-416-1168,c07acd2d-89b2-42d3-96b8-befa0e0835be,Chris Ibarra
NY,San Diego,2020-09-19 10:35:44,911-618-5351,e943dba2-e043-4355-a6e8-9dfa80e3bccc,Morgan Ibarra
FL,San Diego,2022-10-08 11:41:18,732-911-6274,2d1def3b-cb9d-47d9-90c0-04f822765caf,Jessie Foster
NY,Miami-Dade,2021-10-17 19:55:27,712-434-9065,eba8994c-3b6a-4471-b25a-61d7a8118747,Taylor Evans
WA,Miami-Dade,2022-11-08 19:11:41,842-921-5046,bc551838-4a75-4c59-a90d-e3cf6149559c,Jordan Hughes
MA,Harris,2022-07-22 18:43:45,350-342-4791,1d2fc7e0-c58f-4d34-ba95-5f6b8a0dd5bb,Chris Hughes
CO,Los Angeles,2023-10-15 17:26:42,989-927-5014,919c0087-b7dc-4027-8e78-3f7e800a23e9,Cameron Foster
OR,Miami-Dade,2021-04-26 01:57:32,539-655-3609,d20ccf5d-8074-4c45-9f25-b4cc43af4de5,Cameron Evans
TX,King,2024-07-19 00:54:39,875-217-4809,db5cb292-7aab-463c-9462-7d4d047edfba,Taylor King
NV,San Diego,2023-01-30 03:36:05,611-898-1219,daedf23c-aff4-442f-94e4-54067f894951,Jessie Gomez
CO,Cuyahoga,2023-07-29 23:56:51,617-336-1219,5fcd0f65-f230-42d8-9196-756a87315801,Jessie Adams
OR,King,2024-04-24 18:51:02,820-573-3252,af167faf-97b2-4a64-861c-ffbe9665496d,John Gomez
NV,Miami-Dade,2024-09-30 13:44:06,352-275-5464,4aecfe76-58cf-4c4a-af39-8ea1f5ec6516,John Baker
CA,San Bernardino,2023-06-21 12:32:49,758-275-9715,b57240b9-11d6-45d6-965b-db6010daa280,John Hughes
OR,Maricopa,2024-05-03 11:42:03,353-878-5638,b070fa16-9cbd-4dd1-974d-368bdf38d1a0,Alex Clark
CO,Dallas,2021-12-03 02:09:34,880-290-6374,0c16733d-acc2-48a1-94fa-de0be0dfc6e5,Taylor Foster
OR,San Bernardino,2023-05-27 21:03:06,757-809-4833,925f023f-f4cb-4b54-9248-de9e64286be5,Jane Foster
NV,San Diego,2024-09-25 10:39:44,648-478-5465,ce3ffb54-5afa-40a4-8228-5a347e311b54,Morgan Ibarra
CA,Dallas,2024-11-10 23:57:26,587-201-9472,f5018891-f34b-4fa2-a063-be8c520f85bd,Alex Johnson
WA,Maricopa,2024-08-12 02:00:38,892-413-7691,e47f1d41-8a77-40f4-a534-b32d1cbc4bfb,Chris Foster
NY,San Bernardino,2023-10-05 23:09:54,860-847-2779,e7c3d8ec-842d-41f0-a661-e01677d5ddfc,Jessie King
TX,Harris,2024-07-26 20:34:22,363-820-4027,4c302700-7bf7-4cb8-9c91-14503b1b2c68,John Clark
CA,Los Angeles,2023-04-16 23:44:27,514-489-3507,3c166c42-2d81-4f90-96b0-488c6a6850a9,Chris King
CO,San Diego,2022-02-12 22:19:23,659-880-9172,f9960617-4efb-4b24-9309-a6ab26f14bd4,Jordan Gomez
MA,San Diego,2022-10-05 04:35:42,423-322-7965,1d371b94-65c4-4ee5-bec1-28aa02509adb,Jordan Foster
CO,King,2023-02-23 10:22:07,251-877-6009,b8d27119-2c2c-4e15-855b-0904d0d87200,Alex Foster
CA,Cook,2020-08-29 08:55:32,695-830-6385,e5408429-a939-49c3-80f6-82b09a7a39a0,Jordan Ibarra
FL,San Bernardino,2024-08-08 06:05:30,918-725-1620,e9218c0e-47a4-4feb-9920-54ea55917e7f,Emily Hughes
WA,Maricopa,2023-10-21 13:12:19,617-574-4338,b495413b-9c6a-4359-b3e4-2573cb388737,Alex Johnson
OR,Cook,2020-10-04 04:35:10,526-647-9701,059e0504-773d-42bb-b248-226eb8960862,Cameron Johnson
NV,Dallas,2024-07-06 21:54:22,506-438-7992,f07c7cfd-6f7d-45fb-b9b1-4b1763303b69,Cameron Evans
NY,Cook,2022-11-05 00:42:47,416-427-2415,7189c458-5fdc-4aa8-8593-1a7fd7c45de2,Jordan Clark
MA,Miami-Dade,2023-08-20 04:47:59,377-557-7469,d3e6db3a-d724-47c0-b401-a59796f3c21d,Emily Adams
NV,Dallas,2020-01-14 23:13:36,727-438-7910,d58bb49e-ffc1-42a5-8260-681b83425bff,Chris King
WA,Maricopa,2020-12-26 20:30:46,235-385-5760,7c503abf-daab-459a-9109-1e2c77c35229,Taylor Clark
CA,Dallas,2021-06-14 20:30:01,428-379-1166,2d3fa22c-1064-4b6e-9c28-a9921875ca6c,John Ibarra
MA,San Bernardino,2024-07-24 06:41:27,812-242-2019,3d58f87e-613d-4b7f-848c-5f3034ce8eba,Chris King
WA,San Diego,2021-08-24 15:25:48,918-978-1353,1d1b9a93-bedb-4a3d-b266-a384164c10d8,Taylor Hughes
GA,San Bernardino,2023-03-16 12:29:42,792-975-2537,dc078832-128f-43f6-af6b-8723fa37b9ed,John Gomez
WA,Miami-Dade,2020-12-15 10:16:48,536-449-9063,d2a86ae6-af3d-4265-94fd-97d52ae748a3,Morgan Gomez
MA,Harris,2020-08-30 20:27:52,675-597-9383,f70c2ca4-ede4-41b4-b754-5c5a724e709b,Taylor Ibarra
CA,Dallas,2024-09-12 09:00:25,929-227-3372,552f2d8b-87e5-4613-9b3f-40271a39200d,Taylor Gomez
FL,Harris,2020-04-09 22:21:09,756-486-3383,77f80250-b368-46bb-8f3c-4a083fb79a49,Taylor King
OR,Harris,2020-01-03 14:50:31,218-287-6705,5d7db5a2-98b5-4d11-b9b4-c379235f648d,Jessie Ibarra
FL,Cook,2023-01-31 00:17:21,270-321-2811,cc24ad3e-788c-403c-80f1-b8621aefe552,Jessie Gomez
TX,Harris,2022-02-18 11:05:59,428-845-5444,c497ae7d-ca6a-4da7-a0f9-20dda2cd0f40,John Foster
GA,San Diego,2023-03-07 06:31:12,681-219-7042,24f42eb5-95db-4f26-8ebf-ae5e7677bf76,Cameron Adams
WA,Maricopa,2024-08-30 17:12:46,794-897-2054,62491498-d171-4e71-817a-4ffee443ab4b,Morgan Johnson
FL,Cuyahoga,2020-04-09 17:48:23,918-543-6783,92a38f79-8f41-4027-baea-0d7b8d8f1c88,Jordan Evans
NY,Cook,2020-03-03 13:28:32,964-580-5797,a99d0d20-8840-42b9-b8be-9a24e17cd0c4,Taylor Evans
TX,Miami-Dade,2023-08-24 11:14:56,226-334-5928,91c3802c-bb95-49e9-9dc9-a0c29cd8e862,Alex Evans
TX,Cuyahoga,2023-02-25 20:42:44,634-837-4706,48d84fab-dc5e-4873-8496-a14e87f40f1f,Jane Johnson
GA,Cuyahoga,2024-10-18 04:47:52,265-978-5251,3b340d8c-0ce4-443e-894a-d81b1b7d15a0,Jessie Ibarra
FL,Maricopa,2024-08-19 18:19:51,516-294-6990,08cabbbf-c36e-45cf-8a0e-0ce9af8bfa59,Taylor Johnson
FL,King,2022-03-13 10:28:32,262-426-5707,692258aa-a772-4997-b2db-4db39508f364,Chris Baker
TX,Los Angeles,2022-01-28 14:06:59,895-694-2162,3ce2dc85-f5a0-49dd-bf58-b5c762c77ea6,John Ibarra
CO,Harris,2022-05-21 02:53:09,975-919-5234,7015f5f6-37da-475a-a9ea-40f2b3925c90,Cameron Baker
